SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,Telemetry Hourly Rainfall (mm)
31820,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,14-01-2025 22:00,303
31821,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 00:00,297
31822,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 01:00,289
31823,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 02:00,285
31824,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 04:00,292.5
31825,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 05:00,279
31826,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 06:00,279
31827,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 08:00,300
31828,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 09:00,320.5
31829,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 10:00,334.5
31830,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 11:00,345
31831,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 12:00,350
31832,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 13:00,348
31833,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 14:00,350.5
31834,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 15:00,347
31835,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 16:00,345
31836,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 17:00,326
31837,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 18:00,313
31838,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 20:00,304
31839,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 22:00,305
31840,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,15-01-2025 23:00,300
31841,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 00:00,301
31842,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 01:00,298.5
31843,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 02:00,292
31844,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 03:00,290.5
31845,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 04:00,297
31846,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 05:00,295
31847,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 06:00,291.5
31848,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 07:00,298.5
31849,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 08:00,313
31850,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 09:00,333.5
31851,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 11:00,346.5
31852,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 12:00,349.5
31853,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 14:00,350
31854,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 15:00,344.5
31855,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 16:00,338
31856,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 17:00,330
31857,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 18:00,322.5
31858,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 19:00,315.5
31859,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 20:00,317
31860,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 21:00,314
31861,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 22:00,310.5
31862,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,16-01-2025 23:00,305.5
31863,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,17-01-2025 01:00,302.5
31864,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,17-01-2025 02:00,303
31865,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,17-01-2025 03:00,295.5
31866,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,17-01-2025 04:00,300
31867,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,17-01-2025 05:00,294.5
31868,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,17-01-2025 07:00,299
31869,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,17-01-2025 08:00,311
31870,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,17-01-2025 10:00,326.5
31871,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,17-01-2025 11:00,336
31872,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,17-01-2025 13:00,346
31873,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,17-01-2025 14:00,347
31874,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,17-01-2025 15:00,347
31875,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,17-01-2025 16:00,342.5
31876,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,17-01-2025 18:00,316
31877,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,17-01-2025 19:00,302
31878,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,17-01-2025 20:00,306.5
31879,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,17-01-2025 21:00,294
31880,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,17-01-2025 22:00,291
31881,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,17-01-2025 23:00,288.5
31882,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 00:00,295.5
31883,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 01:00,292.5
31884,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 02:00,279
31885,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 03:00,286.5
31886,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 04:00,276.5
31887,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 05:00,271
31888,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 06:00,267
31889,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 08:00,293.5
31890,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 09:00,305.5
31891,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 10:00,319
31892,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 11:00,331.5
31893,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 12:00,334
31894,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 13:00,341.5
31895,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 14:00,344
31896,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 15:00,342.5
31897,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 16:00,340.5
31898,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 17:00,326.5
31899,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 18:00,308.5
31900,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 19:00,299
31901,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 21:00,298.5
31902,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,18-01-2025 22:00,294
31903,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,19-01-2025 00:00,288.5
31904,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,19-01-2025 03:00,269.5
31905,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,19-01-2025 04:00,265.5
31906,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,19-01-2025 06:00,261
31907,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,19-01-2025 08:00,291.5
31908,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,19-01-2025 11:00,335.5
31909,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,19-01-2025 14:00,346.5
31910,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,19-01-2025 16:00,347
31911,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,19-01-2025 19:00,309.5
31912,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,19-01-2025 21:00,297.5
31913,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,19-01-2025 23:00,289.5
31914,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,20-01-2025 00:00,287.5
31915,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,20-01-2025 01:00,276.5
31916,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,20-01-2025 05:00,263.5
31917,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,20-01-2025 06:00,259.5
31918,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,20-01-2025 07:00,276
31919,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,20-01-2025 08:00,290
31920,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,20-01-2025 11:00,342
31921,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,20-01-2025 14:00,351.5
31922,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,20-01-2025 15:00,353.5
31923,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,20-01-2025 16:00,350
31924,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,20-01-2025 17:00,329.5
31925,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,20-01-2025 18:00,311
31926,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,20-01-2025 20:00,300
31927,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,20-01-2025 21:00,296
31928,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,21-01-2025 00:00,282
31929,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,21-01-2025 02:00,282
31930,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,21-01-2025 03:00,269
31931,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,21-01-2025 05:00,257.5
31932,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,21-01-2025 10:00,335.5
31933,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,21-01-2025 11:00,343
31934,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,21-01-2025 15:00,360.5
31935,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,21-01-2025 16:00,354
31936,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,21-01-2025 18:00,322
31937,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,21-01-2025 19:00,306
31938,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,22-01-2025 04:00,272
31939,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,22-01-2025 05:00,275
31940,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,22-01-2025 06:00,270.5
31941,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,22-01-2025 07:00,276
31942,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,22-01-2025 09:00,318.5
31943,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,22-01-2025 10:00,338.5
31944,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,22-01-2025 11:00,359.5
31945,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,22-01-2025 12:00,357
31946,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,22-01-2025 13:00,361.5
31947,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,22-01-2025 15:00,375
31948,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,22-01-2025 17:00,342
31949,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,22-01-2025 23:00,289
31950,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,23-01-2025 00:00,287.5
31951,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,23-01-2025 01:00,293.5
31952,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,23-01-2025 03:00,282.5
31953,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,23-01-2025 04:00,281
31954,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,23-01-2025 07:00,291
31955,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,23-01-2025 08:00,309
31956,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,23-01-2025 09:00,336.5
31957,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,23-01-2025 10:00,343
31958,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,23-01-2025 11:00,355
31959,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,23-01-2025 12:00,355
31960,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,23-01-2025 13:00,359.5
31961,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,23-01-2025 14:00,361.5
31962,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,23-01-2025 15:00,367
31963,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,23-01-2025 16:00,361.5
31964,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,23-01-2025 18:00,326
31965,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,23-01-2025 19:00,313
31966,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,23-01-2025 23:00,299.5
31967,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,24-01-2025 00:00,292.5
31968,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,24-01-2025 01:00,285
31969,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,24-01-2025 04:00,278
31970,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,24-01-2025 06:00,274
31971,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,24-01-2025 07:00,284.5
31972,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,24-01-2025 09:00,322
31973,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,24-01-2025 11:00,346.5
31974,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,24-01-2025 15:00,372
31975,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,24-01-2025 16:00,365.5
31976,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,24-01-2025 17:00,344.5
31977,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,24-01-2025 18:00,321.5
31978,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,24-01-2025 19:00,322.5
31979,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,25-01-2025 04:00,281
31980,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,25-01-2025 05:00,276
31981,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,25-01-2025 07:00,292
31982,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,25-01-2025 10:00,337.5
31983,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,25-01-2025 11:00,350.5
31984,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,25-01-2025 19:00,321
31985,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,26-01-2025 06:00,289
31986,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,26-01-2025 09:00,326.5
31987,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,26-01-2025 12:00,358
31988,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,28-01-2025 04:00,284
31989,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,28-01-2025 13:00,363
31990,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,28-01-2025 14:00,367
31991,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,28-01-2025 16:00,367.5
31992,Mathadivagu Project,Telangana SW,36,Telangana,501,ADILABAD,-,-,-,-,-,-,-,-,-,19.68200000,78.44700000,28-01-2025 17:00,346.5
