SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,rainfall_mm,date,hour
31921,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2021-12-25 16:00:00,0.5,2021-12-25,16
31922,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2021-12-25 16:00:00,0.5,2021-12-25,16
31923,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2021-12-26 12:00:00,0.5,2021-12-26,12
31924,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2021-12-26 12:00:00,0.5,2021-12-26,12
31925,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2021-12-29 11:00:00,0.5,2021-12-29,11
31926,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2021-12-29 11:00:00,0.5,2021-12-29,11
31927,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-01 19:00:00,0.5,2022-01-01,19
31928,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-01 19:00:00,0.5,2022-01-01,19
31929,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-06 17:00:00,0.5,2022-01-06,17
31930,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-06 17:00:00,0.5,2022-01-06,17
31931,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-07 16:00:00,0.5,2022-01-07,16
31932,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-07 16:00:00,0.5,2022-01-07,16
31933,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-15 07:00:00,0.5,2022-01-15,7
31934,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-15 07:00:00,0.5,2022-01-15,7
31935,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-15 09:00:00,0.5,2022-01-15,9
31936,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-15 10:00:00,0.5,2022-01-15,10
31937,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-15 10:00:00,0.5,2022-01-15,10
31938,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-15 18:00:00,0.5,2022-01-15,18
31939,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-15 18:00:00,0.5,2022-01-15,18
31940,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-16 16:00:00,0.5,2022-01-16,16
31941,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-16 16:00:00,0.5,2022-01-16,16
31942,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-21 04:00:00,0.5,2022-01-21,4
31943,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-21 04:00:00,0.5,2022-01-21,4
31944,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-21 05:00:00,0.5,2022-01-21,5
31945,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-21 05:00:00,0.5,2022-01-21,5
31946,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-21 06:00:00,0.5,2022-01-21,6
31947,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-21 06:00:00,0.5,2022-01-21,6
31948,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-21 07:00:00,0.5,2022-01-21,7
31949,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-21 07:00:00,0.5,2022-01-21,7
31950,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-22 12:00:00,0.5,2022-01-22,12
31951,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-22 12:00:00,0.5,2022-01-22,12
31952,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-22 19:00:00,0.5,2022-01-22,19
31953,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-22 19:00:00,0.5,2022-01-22,19
31954,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-23 11:00:00,0.5,2022-01-23,11
31955,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-23 11:00:00,0.5,2022-01-23,11
31956,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-24 06:00:00,1.5,2022-01-24,6
31957,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-24 06:00:00,1.5,2022-01-24,6
31958,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-24 15:00:00,0.5,2022-01-24,15
31959,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-01-24 15:00:00,0.5,2022-01-24,15
31960,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-02-17 09:00:00,2.0,2022-02-17,9
31961,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-02-17 09:00:00,2.0,2022-02-17,9
31962,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-03-25 09:00:00,33.0,2022-03-25,9
31963,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-04-12 12:00:00,0.5,2022-04-12,12
31964,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-04-12 12:00:00,0.5,2022-04-12,12
31965,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-04-12 19:00:00,0.5,2022-04-12,19
31966,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-04-12 19:00:00,0.5,2022-04-12,19
31967,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-04-15 06:00:00,0.5,2022-04-15,6
31968,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-04-15 06:00:00,0.5,2022-04-15,6
31969,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-04-15 07:00:00,0.5,2022-04-15,7
31970,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-04-15 07:00:00,0.5,2022-04-15,7
31971,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-04-15 08:00:00,0.5,2022-04-15,8
31972,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-04-15 08:00:00,0.5,2022-04-15,8
31973,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-04-15 09:00:00,0.5,2022-04-15,9
31974,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-04-15 09:00:00,0.5,2022-04-15,9
31975,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-04-18 19:00:00,0.5,2022-04-18,19
31976,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-04-18 19:00:00,0.5,2022-04-18,19
31977,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-05-07 14:00:00,0.5,2022-05-07,14
31978,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-05-08 15:00:00,0.5,2022-05-08,15
31979,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-05-24 18:00:00,0.5,2022-05-24,18
31980,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-05-24 18:00:00,0.5,2022-05-24,18
31981,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-05-25 06:00:00,1.0,2022-05-25,6
31982,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-05-25 06:00:00,1.0,2022-05-25,6
31983,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-05-25 07:00:00,1.0,2022-05-25,7
31984,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-05-29 09:00:00,1.0,2022-05-29,9
31985,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-05-29 09:00:00,1.0,2022-05-29,9
31986,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-05-30 20:00:00,2.5,2022-05-30,20
31987,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-05-30 20:00:00,2.5,2022-05-30,20
31988,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-07 03:30:00,0.5,2022-06-07,3
31989,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-07 09:00:00,0.5,2022-06-07,9
31990,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-07 09:00:00,0.5,2022-06-07,9
31991,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-09 19:00:00,1.0,2022-06-09,19
31992,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-13 03:30:00,0.5,2022-06-13,3
31993,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-13 04:30:00,0.5,2022-06-13,4
31994,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-13 09:00:00,0.5,2022-06-13,9
31995,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-13 10:00:00,0.5,2022-06-13,10
31996,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-17 10:00:00,3.0,2022-06-17,10
31997,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-17 10:00:00,3.0,2022-06-17,10
31998,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-19 11:00:00,12.0,2022-06-19,11
31999,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-19 11:00:00,12.0,2022-06-19,11
32000,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-19 12:00:00,3.0,2022-06-19,12
32001,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-20 11:00:00,0.5,2022-06-20,11
32002,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-20 11:00:00,0.5,2022-06-20,11
32003,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-21 04:00:00,1.5,2022-06-21,4
32004,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-23 20:00:00,0.5,2022-06-23,20
32005,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-23 20:00:00,0.5,2022-06-23,20
32006,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-23 21:00:00,11.0,2022-06-23,21
32007,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-23 21:00:00,11.0,2022-06-23,21
32008,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-24 17:00:00,0.5,2022-06-24,17
32009,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-24 17:00:00,0.5,2022-06-24,17
32010,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-25 00:00:00,4.5,2022-06-25,0
32011,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-25 01:00:00,0.5,2022-06-25,1
32012,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-25 01:00:00,0.5,2022-06-25,1
32013,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-26 01:00:00,0.5,2022-06-26,1
32014,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-27 02:00:00,0.5,2022-06-27,2
32015,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-27 03:00:00,1.5,2022-06-27,3
32016,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-27 03:00:00,1.5,2022-06-27,3
32017,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-27 04:00:00,2.5,2022-06-27,4
32018,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-27 05:00:00,2.5,2022-06-27,5
32019,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-27 05:00:00,2.5,2022-06-27,5
32020,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-27 06:00:00,2.5,2022-06-27,6
32021,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-27 06:00:00,2.5,2022-06-27,6
32022,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-27 07:00:00,3.0,2022-06-27,7
32023,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-27 07:00:00,3.0,2022-06-27,7
32024,Prakasam Barrage APSW,Andhra Pradesh SW,28,Andhra Pradesh,510,KRISHNA,VIJAYAWADA(U),-,-,Krishna,Krishna,Lower Krishna,-,-,Lower Krishna,16.50611111,80.60472222,2022-06-27 08:00:00,3.0,2022-06-27,8
