SlNo,Station,Agency,State LGD Code,State,District LGD Code,District,Tehsil,Block,Village,River,Basin,Tributary,Subtributary,SubSubtributary,Local River,Latitude,Longitude,Data Acquisition Time,rainfall_mm,date,hour
16926,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-19 10:00:00,2.5,2024-06-19,10
16927,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-19 10:00:00,2.5,2024-06-19,10
16928,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-22 03:00:00,1.0,2024-06-22,3
16929,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-22 04:00:00,3.0,2024-06-22,4
16930,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-22 05:00:00,17.0,2024-06-22,5
16931,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-22 06:00:00,3.5,2024-06-22,6
16932,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-22 07:00:00,1.0,2024-06-22,7
16933,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-22 08:00:00,0.5,2024-06-22,8
16934,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-23 02:00:00,10.0,2024-06-23,2
16935,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-23 03:00:00,0.5,2024-06-23,3
16936,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-23 05:00:00,3.0,2024-06-23,5
16937,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-23 06:00:00,3.5,2024-06-23,6
16938,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-23 07:00:00,1.5,2024-06-23,7
16939,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-23 08:00:00,0.5,2024-06-23,8
16940,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-23 09:00:00,1.0,2024-06-23,9
16941,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-23 10:00:00,0.5,2024-06-23,10
16942,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-23 11:00:00,0.5,2024-06-23,11
16943,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-23 13:00:00,0.5,2024-06-23,13
16944,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-26 20:00:00,0.5,2024-06-26,20
16945,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-26 21:00:00,0.5,2024-06-26,21
16946,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-26 22:00:00,0.5,2024-06-26,22
16947,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-27 04:00:00,0.5,2024-06-27,4
16948,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-27 20:00:00,0.5,2024-06-27,20
16949,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-27 21:00:00,0.5,2024-06-27,21
16950,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-27 22:00:00,0.5,2024-06-27,22
16951,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-28 21:00:00,1.0,2024-06-28,21
16952,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-28 23:00:00,0.5,2024-06-28,23
16953,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-29 00:00:00,0.5,2024-06-29,0
16954,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-29 01:00:00,0.5,2024-06-29,1
16955,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-29 02:00:00,0.5,2024-06-29,2
16956,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-29 03:00:00,0.5,2024-06-29,3
16957,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-29 20:00:00,0.5,2024-06-29,20
16958,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-29 23:00:00,3.5,2024-06-29,23
16959,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-30 00:00:00,7.0,2024-06-30,0
16960,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-30 01:00:00,2.0,2024-06-30,1
16961,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-30 02:00:00,33.5,2024-06-30,2
16962,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-30 03:00:00,5.0,2024-06-30,3
16963,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-30 04:00:00,4.0,2024-06-30,4
16964,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-30 05:00:00,3.0,2024-06-30,5
16965,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-30 06:00:00,1.0,2024-06-30,6
16966,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-30 07:00:00,1.0,2024-06-30,7
16967,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-30 08:00:00,0.5,2024-06-30,8
16968,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-30 09:00:00,0.5,2024-06-30,9
16969,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-30 11:00:00,1.0,2024-06-30,11
16970,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-30 12:00:00,0.5,2024-06-30,12
16971,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-30 13:00:00,0.5,2024-06-30,13
16972,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-30 14:00:00,0.5,2024-06-30,14
16973,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-30 15:00:00,1.0,2024-06-30,15
16974,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-30 16:00:00,0.5,2024-06-30,16
16975,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-30 18:00:00,0.5,2024-06-30,18
16976,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-06-30 23:00:00,0.5,2024-06-30,23
16977,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-12 21:00:00,1.5,2024-07-12,21
16978,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-12 21:00:00,1.5,2024-07-12,21
16979,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-12 22:00:00,9.5,2024-07-12,22
16980,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-12 22:00:00,9.5,2024-07-12,22
16981,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-12 23:00:00,1.0,2024-07-12,23
16982,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-12 23:00:00,1.0,2024-07-12,23
16983,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-13 01:00:00,0.5,2024-07-13,1
16984,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-13 06:00:00,0.5,2024-07-13,6
16985,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-13 06:00:00,0.5,2024-07-13,6
16986,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-13 07:00:00,1.0,2024-07-13,7
16987,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-13 08:00:00,1.0,2024-07-13,8
16988,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-13 08:00:00,1.0,2024-07-13,8
16989,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-13 13:00:00,0.5,2024-07-13,13
16990,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-13 14:00:00,0.5,2024-07-13,14
16991,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-13 16:00:00,0.5,2024-07-13,16
16992,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-13 22:00:00,0.5,2024-07-13,22
16993,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-13 23:00:00,28.0,2024-07-13,23
16994,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-14 00:00:00,10.0,2024-07-14,0
16995,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-14 01:00:00,8.5,2024-07-14,1
16996,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-14 01:00:00,8.5,2024-07-14,1
16997,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-14 02:00:00,3.0,2024-07-14,2
16998,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-14 02:00:00,3.0,2024-07-14,2
16999,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-14 03:00:00,1.0,2024-07-14,3
17000,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-14 04:00:00,1.5,2024-07-14,4
17001,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-14 05:00:00,5.0,2024-07-14,5
17002,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-14 05:00:00,5.0,2024-07-14,5
17003,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-14 06:00:00,0.5,2024-07-14,6
17004,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-14 06:00:00,0.5,2024-07-14,6
17005,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-14 07:00:00,0.5,2024-07-14,7
17006,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-14 07:00:00,0.5,2024-07-14,7
17007,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-14 22:00:00,160.0,2024-07-14,22
17008,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-15 15:00:00,1.0,2024-07-15,15
17009,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-15 15:00:00,1.0,2024-07-15,15
17010,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-15 16:00:00,0.5,2024-07-15,16
17011,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-15 16:00:00,0.5,2024-07-15,16
17012,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-15 19:00:00,0.5,2024-07-15,19
17013,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-15 19:00:00,0.5,2024-07-15,19
17014,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-16 03:00:00,1.0,2024-07-16,3
17015,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-16 23:00:00,160.0,2024-07-16,23
17016,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-17 02:00:00,1.0,2024-07-17,2
17017,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-17 04:00:00,2.0,2024-07-17,4
17018,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-17 04:00:00,2.0,2024-07-17,4
17019,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-17 05:00:00,8.5,2024-07-17,5
17020,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-17 05:00:00,8.5,2024-07-17,5
17021,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-17 06:00:00,5.0,2024-07-17,6
17022,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-17 07:00:00,3.5,2024-07-17,7
17023,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-17 08:00:00,0.5,2024-07-17,8
17024,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-17 09:00:00,0.5,2024-07-17,9
17025,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-17 11:00:00,0.5,2024-07-17,11
17026,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-17 11:00:00,0.5,2024-07-17,11
17027,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-18 06:00:00,3.0,2024-07-18,6
17028,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-18 07:00:00,36.5,2024-07-18,7
17029,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-18 08:00:00,1.5,2024-07-18,8
17030,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-18 08:00:00,1.5,2024-07-18,8
17031,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-18 09:00:00,113.0,2024-07-18,9
17032,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-18 11:00:00,0.5,2024-07-18,11
17033,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-18 11:00:00,0.5,2024-07-18,11
17034,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-18 17:00:00,0.5,2024-07-18,17
17035,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-18 18:00:00,1.0,2024-07-18,18
17036,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-18 19:00:00,3.5,2024-07-18,19
17037,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-18 20:00:00,2.5,2024-07-18,20
17038,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-18 21:00:00,0.5,2024-07-18,21
17039,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-18 22:00:00,0.5,2024-07-18,22
17040,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-18 23:00:00,0.5,2024-07-18,23
17041,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-19 07:00:00,0.5,2024-07-19,7
17042,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-19 14:00:00,9.5,2024-07-19,14
17043,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-19 15:00:00,2.0,2024-07-19,15
17044,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-19 16:00:00,0.5,2024-07-19,16
17045,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-19 19:00:00,0.5,2024-07-19,19
17046,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-20 01:00:00,3.0,2024-07-20,1
17047,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-20 02:00:00,7.0,2024-07-20,2
17048,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-20 03:00:00,5.5,2024-07-20,3
17049,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-20 04:00:00,3.0,2024-07-20,4
17050,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-20 05:00:00,4.0,2024-07-20,5
17051,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-20 06:00:00,1.5,2024-07-20,6
17052,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-20 07:00:00,1.0,2024-07-20,7
17053,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-20 08:00:00,0.5,2024-07-20,8
17054,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-20 09:00:00,1.0,2024-07-20,9
17055,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-20 10:00:00,1.0,2024-07-20,10
17056,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-20 11:00:00,1.5,2024-07-20,11
17057,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-20 12:00:00,1.5,2024-07-20,12
17058,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-20 13:00:00,0.5,2024-07-20,13
17059,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-20 16:00:00,0.5,2024-07-20,16
17060,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-20 20:00:00,0.5,2024-07-20,20
17061,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-21 00:00:00,0.5,2024-07-21,0
17062,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-21 01:00:00,2.5,2024-07-21,1
17063,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-21 02:00:00,3.0,2024-07-21,2
17064,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-21 03:00:00,5.5,2024-07-21,3
17065,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-21 04:00:00,6.0,2024-07-21,4
17066,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-21 05:00:00,2.5,2024-07-21,5
17067,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-21 06:00:00,5.0,2024-07-21,6
17068,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-21 07:00:00,4.0,2024-07-21,7
17069,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-21 08:00:00,1.5,2024-07-21,8
17070,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-21 11:00:00,2.0,2024-07-21,11
17071,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-21 12:00:00,1.5,2024-07-21,12
17072,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-21 13:00:00,3.5,2024-07-21,13
17073,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-21 14:00:00,0.5,2024-07-21,14
17074,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-21 15:00:00,0.5,2024-07-21,15
17075,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-21 16:00:00,2.0,2024-07-21,16
17076,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-21 17:00:00,2.5,2024-07-21,17
17077,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-21 18:00:00,2.0,2024-07-21,18
17078,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-21 19:00:00,1.0,2024-07-21,19
17079,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-22 02:00:00,4.5,2024-07-22,2
17080,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-22 03:00:00,0.5,2024-07-22,3
17081,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-22 04:00:00,1.0,2024-07-22,4
17082,Kinnerasani project,Telangana SW,36,Telangana,690,BHADRADRI,-,-,-,-,-,-,-,-,-,17.677,80.657,2024-07-22 05:00:00,0.5,2024-07-22,5
